Date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,Month,Year,Season,State
2011-06-06,38.58,46.18,30.57,0.0,25.16,15.1,1.92,6,2011,Kharif,Rajasthan
2011-06-07,38.88,46.83,30.4,0.0,26.32,14.69,2.6,6,2011,Kharif,Rajasthan
2011-06-08,38.19,46.2,29.74,0.0,26.96,15.23,4.02,6,2011,Kharif,Rajasthan
2011-06-09,37.72,44.79,30.59,0.0,26.25,22.48,5.42,6,2011,Kharif,Rajasthan
2011-06-10,36.36,42.75,29.75,0.0,26.18,29.84,5.67,6,2011,Kharif,Rajasthan
2011-06-11,36.38,43.41,30.31,1.25,26.54,28.22,5.37,6,2011,Kharif,Rajasthan
2011-06-12,36.58,43.45,29.72,0.59,25.27,30.8,4.09,6,2011,Kharif,Rajasthan
2011-06-13,36.39,42.1,30.54,0.0,23.34,38.48,4.71,6,2011,Kharif,Rajasthan
2011-06-14,37.27,43.05,31.24,3.1,22.72,37.78,4.51,6,2011,Kharif,Rajasthan
2011-06-15,35.71,40.49,30.76,0.18,25.49,38.83,5.59,6,2011,Kharif,Rajasthan
2011-06-16,35.65,41.22,30.2,0.01,24.85,38.73,6.11,6,2011,Kharif,Rajasthan
2011-06-17,35.46,41.2,29.89,0.04,26.27,36.71,4.53,6,2011,Kharif,Rajasthan
2011-06-18,34.76,39.91,29.49,0.09,25.14,39.41,3.57,6,2011,Kharif,Rajasthan
2011-06-19,36.12,42.15,29.81,0.09,23.08,37.68,4.49,6,2011,Kharif,Rajasthan
2011-06-20,35.94,41.76,30.72,2.35,19.23,38.92,3.22,6,2011,Kharif,Rajasthan
2011-06-21,34.84,39.17,30.59,6.32,17.58,44.99,2.69,6,2011,Kharif,Rajasthan
2011-06-22,32.11,36.54,28.41,2.94,22.4,54.75,2.95,6,2011,Kharif,Rajasthan
2011-06-23,30.13,34.13,27.15,23.22,19.56,70.47,3.15,6,2011,Kharif,Rajasthan
2011-06-24,32.4,38.45,27.02,3.3,19.78,56.94,3.88,6,2011,Kharif,Rajasthan
2011-06-25,33.78,39.91,27.93,1.97,20.09,47.99,3.85,6,2011,Kharif,Rajasthan
2011-06-26,33.64,39.28,28.33,1.43,17.43,48.57,3.33,6,2011,Kharif,Rajasthan
2011-06-27,31.76,35.02,27.75,0.36,9.52,57.83,2.47,6,2011,Kharif,Rajasthan
2011-06-28,33.09,38.09,27.91,3.26,18.6,54.01,2.33,6,2011,Kharif,Rajasthan
2011-06-29,32.76,37.26,28.7,1.8,16.46,50.86,4.11,6,2011,Kharif,Rajasthan
2011-06-30,33.18,37.98,28.12,0.25,20.48,47.43,4.8,6,2011,Kharif,Rajasthan
2011-07-01,33.19,38.47,28.24,0.0,21.66,46.81,5.0,7,2011,Kharif,Rajasthan
2011-07-02,33.26,38.4,28.4,0.02,22.97,44.65,3.94,7,2011,Kharif,Rajasthan
2011-07-03,33.51,38.4,29.09,0.12,21.85,43.4,3.59,7,2011,Kharif,Rajasthan
2011-07-04,34.19,39.68,28.25,0.08,20.64,41.87,3.3,7,2011,Kharif,Rajasthan
2011-07-05,35.37,40.47,29.83,2.93,18.03,37.9,2.3,7,2011,Kharif,Rajasthan
2011-07-06,33.46,38.12,29.18,4.06,21.49,50.73,1.99,7,2011,Kharif,Rajasthan
2011-07-07,31.94,35.54,27.83,1.73,18.48,57.24,2.32,7,2011,Kharif,Rajasthan
2011-07-08,32.6,37.61,27.68,3.59,12.54,58.07,2.51,7,2011,Kharif,Rajasthan
2011-07-09,30.33,34.59,26.15,1.21,20.67,64.33,3.17,7,2011,Kharif,Rajasthan
2011-07-10,28.56,31.69,25.47,13.82,21.13,75.12,2.92,7,2011,Kharif,Rajasthan
2011-07-11,30.6,35.85,25.46,0.62,23.98,64.55,3.05,7,2011,Kharif,Rajasthan
2011-07-12,33.39,39.68,26.33,0.0,21.63,51.53,2.78,7,2011,Kharif,Rajasthan
2011-07-13,33.25,39.25,28.26,0.25,21.6,50.11,2.81,7,2011,Kharif,Rajasthan
2011-07-14,32.36,38.58,27.35,5.64,20.64,57.34,2.33,7,2011,Kharif,Rajasthan
2011-07-15,30.2,34.49,26.97,20.75,20.19,72.84,2.06,7,2011,Kharif,Rajasthan
2011-07-16,29.41,33.19,26.32,17.69,19.14,77.72,1.76,7,2011,Kharif,Rajasthan
2011-07-17,29.46,33.42,25.46,18.61,20.22,74.11,1.64,7,2011,Kharif,Rajasthan
2011-07-18,30.25,34.5,25.86,7.72,22.79,67.25,1.27,7,2011,Kharif,Rajasthan
2011-07-19,31.92,38.04,25.59,2.69,23.16,58.85,2.58,7,2011,Kharif,Rajasthan
2011-07-20,31.56,38.16,25.45,0.06,23.15,58.6,4.15,7,2011,Kharif,Rajasthan
2011-07-21,30.81,36.58,24.85,0.01,21.69,58.71,4.4,7,2011,Kharif,Rajasthan
2011-07-22,30.97,36.85,25.83,0.88,18.46,57.8,4.23,7,2011,Kharif,Rajasthan
2011-07-23,29.26,33.69,25.86,6.25,17.88,66.75,2.74,7,2011,Kharif,Rajasthan
2011-07-24,29.99,34.72,25.58,0.84,20.73,67.67,2.01,7,2011,Kharif,Rajasthan
2011-07-25,30.84,36.09,25.89,0.04,19.12,66.23,3.4,7,2011,Kharif,Rajasthan
2011-07-26,31.42,36.73,27.13,0.23,23.09,64.97,3.93,7,2011,Kharif,Rajasthan
2011-07-27,30.31,35.69,27.0,9.45,19.66,70.89,2.17,7,2011,Kharif,Rajasthan
2011-07-28,28.63,31.84,26.21,37.26,11.44,81.01,2.67,7,2011,Kharif,Rajasthan
2011-07-29,29.77,34.52,24.99,4.05,20.57,72.88,1.84,7,2011,Kharif,Rajasthan
2011-07-30,30.28,35.37,25.73,0.38,16.08,68.23,2.44,7,2011,Kharif,Rajasthan
2011-07-31,29.96,34.54,25.61,7.12,21.09,71.94,2.21,7,2011,Kharif,Rajasthan
2011-08-01,29.7,33.95,25.74,2.49,21.29,72.96,2.62,8,2011,Kharif,Rajasthan
2011-08-02,30.89,36.34,25.69,0.13,24.92,66.93,2.56,8,2011,Kharif,Rajasthan
2011-08-03,31.0,36.81,25.75,1.66,24.83,65.29,3.05,8,2011,Kharif,Rajasthan
2011-08-04,29.86,34.65,25.28,1.17,22.05,68.51,2.58,8,2011,Kharif,Rajasthan
2011-08-05,30.17,34.64,25.42,1.34,13.56,68.29,2.79,8,2011,Kharif,Rajasthan
2011-08-06,30.99,36.42,25.85,3.43,22.52,64.21,3.11,8,2011,Kharif,Rajasthan
2011-08-07,31.11,36.9,25.83,7.28,19.62,65.06,2.64,8,2011,Kharif,Rajasthan
2011-08-08,28.72,31.95,26.34,9.43,18.52,79.76,1.99,8,2011,Kharif,Rajasthan
2011-08-09,27.69,29.86,25.8,13.05,15.28,84.79,1.96,8,2011,Kharif,Rajasthan
2011-08-10,28.59,32.68,24.97,6.08,17.27,78.82,2.09,8,2011,Kharif,Rajasthan
2011-08-11,27.96,32.55,23.95,1.67,16.94,76.67,4.16,8,2011,Kharif,Rajasthan
2011-08-12,28.25,31.44,24.58,0.14,17.38,77.8,3.32,8,2011,Kharif,Rajasthan
2011-08-13,28.07,31.95,25.31,11.62,14.87,81.24,2.98,8,2011,Kharif,Rajasthan
2011-08-14,28.21,32.25,24.62,6.67,21.46,79.79,2.34,8,2011,Kharif,Rajasthan
2011-08-15,26.68,29.2,24.53,8.22,19.52,84.84,1.75,8,2011,Kharif,Rajasthan
2011-08-16,26.71,29.36,24.68,12.13,13.86,83.65,1.9,8,2011,Kharif,Rajasthan
2011-08-17,28.27,33.25,23.51,0.25,20.36,73.92,2.56,8,2011,Kharif,Rajasthan
2011-08-18,29.7,35.3,23.88,0.05,23.92,67.42,2.18,8,2011,Kharif,Rajasthan
2011-08-19,29.44,33.79,25.22,2.02,22.31,68.89,2.73,8,2011,Kharif,Rajasthan
2011-08-20,27.69,31.45,24.93,15.67,19.16,80.3,1.63,8,2011,Kharif,Rajasthan
2011-08-21,28.4,32.55,24.49,2.25,22.73,77.09,1.57,8,2011,Kharif,Rajasthan
2011-08-22,29.81,34.61,24.75,0.03,22.25,70.6,1.19,8,2011,Kharif,Rajasthan
2011-08-23,29.94,34.02,25.95,1.94,21.96,71.93,1.92,8,2011,Kharif,Rajasthan
2011-08-24,27.29,29.42,25.41,4.32,12.46,83.06,2.19,8,2011,Kharif,Rajasthan
2011-08-25,28.24,32.43,24.3,10.68,21.57,77.65,0.87,8,2011,Kharif,Rajasthan
2011-08-26,28.46,32.31,24.37,3.02,20.98,75.63,1.8,8,2011,Kharif,Rajasthan
2011-08-27,28.67,32.14,24.76,3.43,19.45,75.72,1.61,8,2011,Kharif,Rajasthan
2011-08-28,28.93,32.85,24.97,1.32,20.2,76.38,1.51,8,2011,Kharif,Rajasthan
2011-08-29,29.17,33.77,24.8,0.47,22.5,74.59,2.27,8,2011,Kharif,Rajasthan
2011-08-30,28.7,32.88,25.35,1.75,21.93,76.79,2.67,8,2011,Kharif,Rajasthan
2011-08-31,28.33,31.59,25.59,2.21,22.2,78.21,1.66,8,2011,Kharif,Rajasthan
2011-09-01,28.02,30.86,25.14,20.99,22.08,83.27,1.58,9,2011,Kharif,Rajasthan
2011-09-02,27.71,31.45,24.57,12.83,20.06,81.57,1.92,9,2011,Kharif,Rajasthan
2011-09-03,26.71,31.37,23.7,15.41,18.7,83.06,3.93,9,2011,Kharif,Rajasthan
2011-09-04,26.61,29.48,24.55,13.19,11.9,89.15,3.28,9,2011,Kharif,Rajasthan
2011-09-05,26.25,28.91,24.58,29.97,10.9,90.18,2.62,9,2011,Kharif,Rajasthan
2011-09-06,27.29,31.42,24.36,12.89,16.43,85.66,2.95,9,2011,Kharif,Rajasthan
2011-09-07,27.55,31.55,24.32,0.98,19.29,83.38,3.9,9,2011,Kharif,Rajasthan
2011-09-08,27.16,30.49,24.47,4.05,13.84,84.78,2.47,9,2011,Kharif,Rajasthan
2011-09-09,26.85,30.18,24.14,4.41,18.21,81.81,1.58,9,2011,Kharif,Rajasthan
2011-09-10,27.9,31.77,24.83,1.84,17.27,79.47,1.11,9,2011,Kharif,Rajasthan
2011-09-11,28.04,32.05,24.68,1.89,18.08,79.59,1.45,9,2011,Kharif,Rajasthan
2011-09-12,27.36,30.37,24.83,1.04,15.77,85.66,2.56,9,2011,Kharif,Rajasthan
2011-09-13,28.1,32.63,24.7,0.32,17.58,78.72,1.97,9,2011,Kharif,Rajasthan
2011-09-14,27.55,30.68,24.9,0.18,18.94,82.02,2.17,9,2011,Kharif,Rajasthan
2011-09-15,27.85,32.58,23.74,5.47,22.1,79.12,1.73,9,2011,Kharif,Rajasthan
2011-09-16,27.06,31.37,23.5,3.96,18.8,80.96,2.44,9,2011,Kharif,Rajasthan
2011-09-17,26.61,30.96,22.32,3.01,19.31,80.6,2.38,9,2011,Kharif,Rajasthan
2011-09-18,26.64,30.8,23.36,0.36,16.19,82.22,2.97,9,2011,Kharif,Rajasthan
2011-09-19,27.19,31.51,23.54,12.45,17.27,78.34,2.17,9,2011,Kharif,Rajasthan
2011-09-20,26.77,32.06,22.33,2.06,20.94,75.43,2.09,9,2011,Kharif,Rajasthan
2011-09-21,26.46,32.31,21.22,0.29,22.44,71.38,2.47,9,2011,Kharif,Rajasthan
2011-09-22,26.28,32.24,20.96,0.02,22.59,72.67,2.23,9,2011,Kharif,Rajasthan
2011-09-23,26.65,32.99,20.68,0.0,22.98,67.67,1.84,9,2011,Kharif,Rajasthan
2011-09-24,26.65,33.25,20.67,0.0,23.03,68.12,2.65,9,2011,Kharif,Rajasthan
2011-09-25,26.61,32.85,21.84,0.0,22.97,71.26,3.25,9,2011,Kharif,Rajasthan
2011-09-26,25.9,32.32,20.26,0.0,22.22,72.33,3.07,9,2011,Kharif,Rajasthan
2011-09-27,26.13,32.93,20.76,0.0,21.53,73.24,3.32,9,2011,Kharif,Rajasthan
2011-09-28,26.02,32.9,20.29,0.0,22.6,71.93,3.28,9,2011,Kharif,Rajasthan
2011-09-29,25.98,32.96,20.06,0.0,22.7,69.25,2.95,9,2011,Kharif,Rajasthan
2011-09-30,25.73,32.94,19.54,0.0,22.84,67.33,2.68,9,2011,Kharif,Rajasthan
2011-10-01,25.59,33.03,19.69,0.0,22.75,65.96,3.34,10,2011,Rabi,Rajasthan
2011-10-02,25.09,33.22,18.79,0.0,22.43,64.33,3.44,10,2011,Rabi,Rajasthan
2011-10-03,24.79,32.66,18.79,0.0,22.31,68.2,3.32,10,2011,Rabi,Rajasthan
2011-10-04,24.67,32.35,18.84,0.0,22.39,67.36,2.85,10,2011,Rabi,Rajasthan
2011-10-05,25.25,32.99,17.89,0.0,22.27,62.74,1.71,10,2011,Rabi,Rajasthan
2011-10-06,26.08,33.93,18.94,0.0,21.9,59.13,1.28,10,2011,Rabi,Rajasthan
2011-10-07,26.28,33.95,19.27,0.0,21.44,50.48,1.61,10,2011,Rabi,Rajasthan
2011-10-08,27.21,34.62,20.31,0.0,20.36,46.81,1.57,10,2011,Rabi,Rajasthan
2011-10-09,27.58,34.75,21.8,0.0,19.9,48.9,1.55,10,2011,Rabi,Rajasthan
2011-10-10,27.87,35.11,21.28,0.0,19.79,47.14,1.17,10,2011,Rabi,Rajasthan
2011-10-11,28.11,34.71,21.41,0.0,20.42,43.31,0.95,10,2011,Rabi,Rajasthan
2011-10-12,27.78,33.6,21.91,0.0,19.66,43.61,0.8,10,2011,Rabi,Rajasthan
2011-10-13,28.17,35.02,21.38,0.0,19.71,43.31,1.04,10,2011,Rabi,Rajasthan
2011-10-14,27.2,35.38,21.35,0.0,20.86,41.26,1.55,10,2011,Rabi,Rajasthan
2011-10-15,26.93,34.36,19.38,0.0,21.05,33.0,1.44,10,2011,Rabi,Rajasthan
2011-10-16,26.99,34.56,20.37,0.0,20.83,34.95,1.21,10,2011,Rabi,Rajasthan
2011-10-17,25.53,34.59,18.17,0.0,20.2,39.96,1.33,10,2011,Rabi,Rajasthan
2011-10-18,24.61,34.6,16.87,0.0,19.38,41.67,1.63,10,2011,Rabi,Rajasthan
2011-10-19,25.84,34.67,16.98,0.0,19.26,34.17,1.14,10,2011,Rabi,Rajasthan
2011-10-20,25.77,33.41,17.9,0.16,17.21,36.05,1.21,10,2011,Rabi,Rajasthan
2011-10-21,25.67,33.93,17.78,0.01,17.87,37.5,1.1,10,2011,Rabi,Rajasthan
2011-10-22,25.69,33.84,17.41,0.0,17.46,36.78,1.14,10,2011,Rabi,Rajasthan
2011-10-23,24.96,33.59,17.65,0.0,18.92,43.25,1.62,10,2011,Rabi,Rajasthan
2011-10-24,24.87,32.65,19.71,0.0,18.19,41.3,1.38,10,2011,Rabi,Rajasthan
2011-10-25,24.06,32.31,18.21,0.0,16.3,45.08,1.71,10,2011,Rabi,Rajasthan
2011-10-26,23.12,32.18,16.53,0.0,16.72,42.63,1.47,10,2011,Rabi,Rajasthan
2011-10-27,22.63,32.22,15.68,0.0,17.72,35.41,1.78,10,2011,Rabi,Rajasthan
2011-10-28,23.55,31.66,16.99,0.0,18.72,29.76,0.99,10,2011,Rabi,Rajasthan
2011-10-29,22.55,31.88,14.52,0.0,17.04,35.14,1.22,10,2011,Rabi,Rajasthan
2011-10-30,23.47,31.63,15.22,0.0,16.01,33.4,0.97,10,2011,Rabi,Rajasthan
2011-10-31,23.87,31.41,16.12,0.0,17.34,33.37,0.84,10,2011,Rabi,Rajasthan
2011-11-01,23.91,32.2,15.46,0.0,18.16,34.0,1.09,11,2011,Rabi,Rajasthan
2011-11-02,23.14,32.26,14.73,0.0,17.98,37.59,1.61,11,2011,Rabi,Rajasthan
2011-11-03,22.98,29.58,15.99,0.0,13.91,44.02,1.43,11,2011,Rabi,Rajasthan
2011-11-04,25.51,32.05,19.75,0.0,15.98,47.04,0.73,11,2011,Rabi,Rajasthan
2011-11-05,25.17,33.0,17.69,0.0,15.62,44.79,1.06,11,2011,Rabi,Rajasthan
2011-11-06,24.67,32.28,18.38,0.0,15.67,43.14,1.5,11,2011,Rabi,Rajasthan
2011-11-07,24.11,32.86,17.25,0.0,15.92,39.55,1.16,11,2011,Rabi,Rajasthan
2011-11-08,23.51,32.08,15.61,0.0,16.18,41.01,1.28,11,2011,Rabi,Rajasthan
2011-11-09,24.35,31.61,16.42,0.0,15.27,42.9,1.06,11,2011,Rabi,Rajasthan
2011-11-10,25.42,32.93,18.56,0.0,15.87,40.65,0.93,11,2011,Rabi,Rajasthan
2011-11-11,24.92,32.36,19.43,0.0,15.34,45.96,1.76,11,2011,Rabi,Rajasthan
2011-11-12,23.62,31.44,17.59,0.0,16.82,44.5,1.71,11,2011,Rabi,Rajasthan
2011-11-13,24.23,32.16,18.7,0.0,16.68,31.91,1.08,11,2011,Rabi,Rajasthan
2011-11-14,22.54,31.82,14.73,0.0,16.04,33.41,1.36,11,2011,Rabi,Rajasthan
2011-11-15,23.02,31.79,14.46,0.0,16.25,32.49,1.25,11,2011,Rabi,Rajasthan
2011-11-16,23.72,31.48,18.07,0.0,16.27,37.13,1.56,11,2011,Rabi,Rajasthan
2011-11-17,23.74,31.93,17.87,0.0,16.31,35.8,1.56,11,2011,Rabi,Rajasthan
2011-11-18,24.37,32.55,17.82,0.0,16.21,31.51,1.39,11,2011,Rabi,Rajasthan
2011-11-19,23.93,32.68,17.06,0.0,16.19,35.76,1.29,11,2011,Rabi,Rajasthan
2011-11-20,23.27,32.5,17.84,0.0,15.44,34.17,1.4,11,2011,Rabi,Rajasthan
2011-11-21,22.01,31.79,14.94,0.0,13.77,37.77,1.65,11,2011,Rabi,Rajasthan
2011-11-22,21.65,30.9,15.09,0.0,13.31,40.09,1.37,11,2011,Rabi,Rajasthan
2011-11-23,20.44,29.23,13.64,0.0,12.61,46.48,1.56,11,2011,Rabi,Rajasthan
2011-11-24,19.7,27.31,13.8,0.0,12.26,58.75,2.17,11,2011,Rabi,Rajasthan
2011-11-25,19.69,27.04,13.77,0.0,12.21,58.32,1.45,11,2011,Rabi,Rajasthan
2011-11-26,20.13,28.08,13.7,0.0,13.14,51.64,1.33,11,2011,Rabi,Rajasthan
2011-11-27,19.77,27.62,13.18,0.0,12.36,53.25,1.36,11,2011,Rabi,Rajasthan
2011-11-28,19.89,28.37,14.8,0.0,13.87,45.13,1.73,11,2011,Rabi,Rajasthan
2011-11-29,18.71,27.3,12.1,0.0,14.3,39.03,1.72,11,2011,Rabi,Rajasthan
2011-11-30,20.45,29.22,15.06,0.0,15.45,32.52,1.05,11,2011,Rabi,Rajasthan
2011-12-01,20.36,28.74,14.58,0.0,15.09,30.2,1.5,12,2011,Rabi,Rajasthan
2011-12-02,19.82,28.4,12.99,0.0,13.24,30.71,1.52,12,2011,Rabi,Rajasthan
2011-12-03,21.35,29.98,15.6,0.0,13.66,35.47,1.47,12,2011,Rabi,Rajasthan
2011-12-04,21.74,30.06,15.4,0.0,14.79,38.94,1.44,12,2011,Rabi,Rajasthan
2011-12-05,22.71,29.86,15.26,0.0,14.77,38.26,1.09,12,2011,Rabi,Rajasthan
2011-12-06,21.62,29.61,14.4,0.0,14.01,41.55,1.46,12,2011,Rabi,Rajasthan
2011-12-07,20.12,28.6,14.23,0.0,13.85,40.26,1.24,12,2011,Rabi,Rajasthan
2011-12-08,18.51,28.01,12.03,0.0,14.04,37.38,2.09,12,2011,Rabi,Rajasthan
2011-12-09,16.86,25.8,10.78,0.0,12.73,48.05,1.62,12,2011,Rabi,Rajasthan
2011-12-10,15.2,24.74,7.93,0.0,13.98,28.37,2.04,12,2011,Rabi,Rajasthan
2011-12-11,15.92,24.96,10.23,0.0,15.07,25.19,1.31,12,2011,Rabi,Rajasthan
2011-12-12,15.81,25.86,7.88,0.0,15.16,23.83,1.66,12,2011,Rabi,Rajasthan
2011-12-13,15.6,26.06,7.8,0.0,14.68,30.96,1.57,12,2011,Rabi,Rajasthan
2011-12-14,15.7,25.9,8.76,0.0,14.74,33.06,1.43,12,2011,Rabi,Rajasthan
2011-12-15,15.26,25.54,8.4,0.0,14.71,24.74,1.6,12,2011,Rabi,Rajasthan
2011-12-16,14.66,24.71,7.6,0.0,14.58,22.81,1.52,12,2011,Rabi,Rajasthan
2011-12-17,14.79,25.34,6.82,0.0,14.65,23.83,1.79,12,2011,Rabi,Rajasthan
2011-12-18,15.16,25.14,7.57,0.0,14.17,31.25,2.21,12,2011,Rabi,Rajasthan
2011-12-19,15.86,24.76,8.01,0.0,13.51,30.15,2.1,12,2011,Rabi,Rajasthan
2011-12-20,14.67,24.87,7.5,0.0,13.64,34.47,2.52,12,2011,Rabi,Rajasthan
2011-12-21,13.81,22.73,7.38,0.0,11.89,34.03,1.74,12,2011,Rabi,Rajasthan
2011-12-22,13.49,22.68,6.84,0.0,11.85,33.13,2.17,12,2011,Rabi,Rajasthan
2011-12-23,13.43,23.25,6.96,0.0,13.1,29.32,1.88,12,2011,Rabi,Rajasthan
2011-12-24,14.3,24.58,6.86,0.0,13.61,28.78,1.94,12,2011,Rabi,Rajasthan
2011-12-25,14.8,24.71,7.79,0.0,14.08,30.39,2.1,12,2011,Rabi,Rajasthan
2011-12-26,15.18,24.86,7.62,0.0,13.62,33.77,1.7,12,2011,Rabi,Rajasthan
2011-12-27,14.61,23.65,7.95,0.0,11.69,33.73,1.88,12,2011,Rabi,Rajasthan
2011-12-28,13.61,23.05,6.57,0.0,11.49,32.59,1.89,12,2011,Rabi,Rajasthan
2011-12-29,13.18,22.16,7.02,0.0,11.64,41.17,1.73,12,2011,Rabi,Rajasthan
2011-12-30,13.26,21.79,7.05,0.0,10.16,48.05,1.41,12,2011,Rabi,Rajasthan
2011-12-31,14.37,23.12,9.07,0.03,9.7,48.0,1.71,12,2011,Rabi,Rajasthan
2012-01-01,12.72,21.08,7.81,0.2,10.25,47.26,1.83,1,2012,Rabi,Rajasthan
2012-01-02,12.95,22.2,6.62,0.0,9.6,25.97,1.26,1,2012,Rabi,Rajasthan
2012-01-03,13.66,22.77,6.74,0.0,10.03,29.37,1.27,1,2012,Rabi,Rajasthan
2012-01-04,14.87,23.96,7.42,0.0,11.56,38.28,1.91,1,2012,Rabi,Rajasthan
2012-01-05,15.94,23.17,9.61,0.0,12.13,37.75,1.31,1,2012,Rabi,Rajasthan
2012-01-06,15.6,23.28,10.3,0.06,12.12,41.58,1.88,1,2012,Rabi,Rajasthan
2012-01-07,12.14,20.71,6.86,0.0,14.71,28.53,1.93,1,2012,Rabi,Rajasthan
2012-01-08,10.37,18.32,3.91,0.0,11.96,29.14,2.26,1,2012,Rabi,Rajasthan
2012-01-09,10.44,19.76,4.08,0.0,13.76,29.4,1.48,1,2012,Rabi,Rajasthan
2012-01-10,10.64,19.97,3.61,0.0,14.75,29.77,2.03,1,2012,Rabi,Rajasthan
2012-01-11,11.77,20.94,5.32,0.0,14.18,31.16,1.67,1,2012,Rabi,Rajasthan
2012-01-12,13.51,22.59,6.71,0.0,15.22,30.72,1.58,1,2012,Rabi,Rajasthan
2012-01-13,14.86,24.51,6.4,0.0,15.94,29.39,1.71,1,2012,Rabi,Rajasthan
2012-01-14,16.19,25.57,7.85,0.0,15.07,36.72,2.13,1,2012,Rabi,Rajasthan
2012-01-15,17.53,25.85,10.1,0.18,13.3,51.54,3.01,1,2012,Rabi,Rajasthan
2012-01-16,15.32,22.34,9.43,0.77,13.35,54.12,2.67,1,2012,Rabi,Rajasthan
2012-01-17,12.33,20.42,5.94,0.0,11.51,50.45,1.79,1,2012,Rabi,Rajasthan
2012-01-18,12.37,19.99,7.15,0.0,14.05,45.11,1.31,1,2012,Rabi,Rajasthan
2012-01-19,11.64,19.64,5.37,0.0,15.26,39.11,1.43,1,2012,Rabi,Rajasthan
2012-01-20,11.32,19.85,4.8,0.0,15.69,33.93,1.71,1,2012,Rabi,Rajasthan
2012-01-21,11.78,21.22,3.98,0.0,15.92,32.67,1.9,1,2012,Rabi,Rajasthan
2012-01-22,12.57,21.09,5.62,0.0,7.45,28.46,2.21,1,2012,Rabi,Rajasthan
2012-01-23,13.87,23.31,6.11,0.0,16.13,30.0,2.34,1,2012,Rabi,Rajasthan
2012-01-24,13.55,22.72,6.05,0.0,16.12,35.18,1.82,1,2012,Rabi,Rajasthan
2012-01-25,13.96,23.1,6.31,0.0,10.84,39.51,1.97,1,2012,Rabi,Rajasthan
2012-01-26,14.62,23.18,7.76,0.0,14.24,42.45,2.21,1,2012,Rabi,Rajasthan
2012-01-27,14.63,22.93,8.13,0.0,16.46,30.74,1.57,1,2012,Rabi,Rajasthan
2012-01-28,14.09,22.55,7.34,0.0,15.94,27.77,2.09,1,2012,Rabi,Rajasthan
2012-01-29,13.12,22.29,6.06,0.0,16.96,25.73,1.95,1,2012,Rabi,Rajasthan
2012-01-30,13.4,22.92,6.82,0.0,17.8,24.17,1.3,1,2012,Rabi,Rajasthan
2012-01-31,13.46,23.09,6.43,0.0,17.39,21.76,1.73,1,2012,Rabi,Rajasthan
2012-02-01,13.93,23.14,7.35,0.0,17.05,25.67,1.6,2,2012,Rabi,Rajasthan
2012-02-02,15.95,25.02,9.87,0.0,16.48,23.71,1.34,2,2012,Rabi,Rajasthan
2012-02-03,17.73,26.69,10.2,0.0,15.94,19.07,1.95,2,2012,Rabi,Rajasthan
2012-02-04,16.16,24.99,8.68,0.0,15.73,24.29,3.03,2,2012,Rabi,Rajasthan
2012-02-05,15.16,23.51,9.01,0.0,16.91,37.46,1.76,2,2012,Rabi,Rajasthan
2012-02-06,14.25,22.57,6.93,0.0,16.76,40.19,2.69,2,2012,Rabi,Rajasthan
2012-02-07,12.4,21.16,5.19,0.0,14.7,22.63,2.62,2,2012,Rabi,Rajasthan
2012-02-08,10.17,19.11,3.11,0.0,19.33,15.93,2.54,2,2012,Rabi,Rajasthan
2012-02-09,10.6,20.95,2.18,0.0,19.76,12.52,1.93,2,2012,Rabi,Rajasthan
2012-02-10,13.76,23.73,7.23,0.0,19.48,11.83,1.33,2,2012,Rabi,Rajasthan
2012-02-11,15.97,25.81,7.05,0.0,11.46,14.25,2.03,2,2012,Rabi,Rajasthan
2012-02-12,16.29,25.53,8.29,0.0,17.53,21.08,2.95,2,2012,Rabi,Rajasthan
2012-02-13,15.74,24.84,8.11,0.0,17.97,28.72,2.12,2,2012,Rabi,Rajasthan
2012-02-14,16.02,23.45,10.05,0.0,15.73,33.1,2.24,2,2012,Rabi,Rajasthan
2012-02-15,14.83,22.64,7.81,0.0,17.43,27.77,2.89,2,2012,Rabi,Rajasthan
2012-02-16,13.98,23.24,6.08,0.01,17.73,16.88,2.12,2,2012,Rabi,Rajasthan
2012-02-17,14.93,25.07,5.89,0.0,17.63,14.54,2.05,2,2012,Rabi,Rajasthan
2012-02-18,15.75,25.67,7.24,0.0,19.32,15.47,1.83,2,2012,Rabi,Rajasthan
2012-02-19,19.06,28.87,9.27,0.0,19.24,20.37,1.44,2,2012,Rabi,Rajasthan
2012-02-20,21.53,30.62,13.06,0.0,19.15,22.6,1.57,2,2012,Rabi,Rajasthan
2012-02-21,20.84,30.28,13.51,0.0,19.63,28.12,3.02,2,2012,Rabi,Rajasthan
2012-02-22,21.11,29.98,13.86,0.0,19.38,40.26,2.62,2,2012,Rabi,Rajasthan
2012-02-23,17.45,26.84,9.97,0.0,19.83,33.22,1.86,2,2012,Rabi,Rajasthan
2012-02-24,16.13,25.83,8.1,0.0,20.92,20.82,2.17,2,2012,Rabi,Rajasthan
2012-02-25,16.8,26.3,9.62,0.0,21.09,14.33,2.23,2,2012,Rabi,Rajasthan
2012-02-26,17.53,28.41,7.89,0.0,21.77,12.58,1.93,2,2012,Rabi,Rajasthan
2012-02-27,19.24,30.07,9.95,0.0,20.9,13.88,1.63,2,2012,Rabi,Rajasthan
