State,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC
Rajasthan,5.138738958685248,5.099999904632568,4.5,6.0,0.33642832151901064
Rajasthan,5.1299999237060545,5.050000190734863,4.699999809265137,5.800000190734863,0.3465544604924964
Rajasthan,6.649999618530273,6.649999618530273,6.599999904632568,6.699999809265137,0.049999952316852614
Rajasthan,5.477777874658978,5.400000095367432,4.300000190734863,6.599999904632568,0.48776925489697753
Rajasthan,5.070629199901661,5.099999904632568,4.199999809265137,6.300000190734863,0.39273688004149954
Rajasthan,4.9361114501953125,4.900000095367432,4.0,6.099999904632568,0.41959160045472316
Rajasthan,4.7104165818956165,4.699999809265137,4.0,5.599999904632568,0.3499442020529602
Rajasthan,4.358333163791233,4.300000190734863,3.799999952316284,5.800000190734863,0.33798835045974235
Rajasthan,4.271527608235677,4.300000190734863,3.5999999046325684,5.0,0.24314585452973905
Rajasthan,4.125694274902344,4.099999904632568,3.4000000953674316,4.800000190734863,0.2820427859260739
Rajasthan,4.127083672417535,4.099999904632568,3.5999999046325684,4.900000095367432,0.2497829071678604
Rajasthan,4.454166836208767,4.400000095367432,3.799999952316284,5.300000190734863,0.3004337054560317
Rajasthan,4.598611195882161,4.599999904632568,3.9000000953674316,5.300000190734863,0.29883714169961434
Rajasthan,4.885416666666667,4.900000095367432,4.099999904632568,5.599999904632568,0.3613187207668066
Rajasthan,4.59375,4.599999904632568,3.9000000953674316,5.400000095367432,0.31006691364332123
Rajasthan,4.564583672417535,4.5,4.099999904632568,5.400000095367432,0.25371373146537796
Rajasthan,4.257638719346788,4.25,3.5999999046325684,5.400000095367432,0.3641160995741981
Rajasthan,4.324305640326606,4.400000095367432,3.5999999046325684,5.400000095367432,0.35905868740964053
Rajasthan,4.475000169542101,4.5,3.700000047683716,5.699999809265137,0.4306809908307678
Rajasthan,4.176389058430989,4.099999904632568,3.5,5.400000095367432,0.36647460335911297
Rajasthan,3.8743057250976562,3.799999952316284,3.299999952316284,4.699999809265137,0.32611911332427773
Rajasthan,3.935416751437717,3.9000000953674316,3.5,4.699999809265137,0.25206612585936733
Rajasthan,4.140277438693577,4.099999904632568,3.5999999046325684,4.699999809265137,0.22277276634575327
Rajasthan,4.058333502875434,4.0,3.4000000953674316,5.300000190734863,0.3381937298870009
Rajasthan,4.649999830457899,4.099999904632568,3.700000047683716,6.599999904632568,0.8856886808269472
Rajasthan,4.453472561306423,4.400000095367432,3.5999999046325684,6.400000095367432,0.5206717363418425
Rajasthan,4.479166666666667,4.599999904632568,3.5999999046325684,5.099999904632568,0.3168584654812297
Rajasthan,4.943750108991351,4.900000095367432,4.599999904632568,5.699999809265137,0.2678556494529852
Rajasthan,5.33888922797309,5.350000381469727,4.599999904632568,5.699999809265137,0.27716597076640054
Rajasthan,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0
Rajasthan,6.119100849280197,6.199999809265137,4.599999904632568,8.100000381469727,0.7625911616506396
Rajasthan,5.798611111111111,5.699999809265137,4.5,7.400000095367432,0.6566948117112293
Rajasthan,5.141666836208767,5.0,4.199999809265137,7.0,0.5055937113645473
Rajasthan,5.367361280653212,5.300000190734863,4.599999904632568,6.400000095367432,0.36013690495388384
Rajasthan,4.813888973659939,4.800000190734863,4.0,6.0,0.34411946432353846
Rajasthan,4.511110941569011,4.5,3.9000000953674316,5.800000190734863,0.31493189522978887
Rajasthan,4.354166666666667,4.300000190734863,3.5999999046325684,5.099999904632568,0.3142175106461966
Rajasthan,3.9923612806532116,3.9000000953674316,3.5,5.0,0.2913283338668524
Rajasthan,4.068055894639757,4.0,3.5,4.800000190734863,0.2602490360009151
Rajasthan,4.44236077202691,4.400000095367432,3.9000000953674316,5.099999904632568,0.27043687551120527
Rajasthan,4.061805725097656,4.0,3.5,5.199999809265137,0.3253196025871693
Rajasthan,4.203472137451172,4.149999618530273,3.799999952316284,4.800000190734863,0.24534931574223157
Rajasthan,4.490277608235677,4.449999809265137,3.799999952316284,5.699999809265137,0.3420362681053902
Rajasthan,4.2680553860134545,4.199999809265137,3.700000047683716,5.0,0.2623750709271241
Rajasthan,4.384027693006727,4.350000381469727,3.799999952316284,5.199999809265137,0.30791938769607324
Rajasthan,4.380555470784505,4.400000095367432,3.700000047683716,5.400000095367432,0.3687964355501767
Rajasthan,4.935416327582465,4.900000095367432,4.099999904632568,5.800000190734863,0.3955426657574663
Rajasthan,4.3930553860134545,4.400000095367432,3.4000000953674316,5.599999904632568,0.5199696587544861
Rajasthan,6.305555555555555,4.300000190734863,3.200000047683716,24.299999237060547,5.222823601783881
Rajasthan,3.7937503390842013,3.700000047683716,3.4000000953674316,4.800000190734863,0.27894114930630637
Rajasthan,3.953472137451172,4.0,3.5,4.5,0.1881611090534548
Rajasthan,4.035416497124566,4.0,3.4000000953674316,6.0,0.3656175896770294
Rajasthan,5.881944444444445,5.649999618530273,3.799999952316284,12.800000190734863,1.5090768342347787
Rajasthan,4.183333502875434,4.099999904632568,3.299999952316284,6.400000095367432,0.5675238811000729
Rajasthan,3.966666751437717,3.799999952316284,3.4000000953674316,4.800000190734863,0.4181639696649588
Rajasthan,4.55094362654776,4.599999904632568,3.700000047683716,5.099999904632568,0.2537437651620689
Rajasthan,7.26000017438616,7.199999809265137,6.300000190734863,7.900000095367432,0.3063144865512501
Rajasthan,7.316854069741924,7.300000190734863,6.199999809265137,8.300000190734863,0.372129007447282
Rajasthan,5.971074380165289,5.900000095367432,5.0,7.599999904632568,0.5803159755840722
Rajasthan,6.087500254313151,6.0,4.800000190734863,8.600000381469727,0.7600141928667217
Rajasthan,5.400694529215495,5.300000190734863,4.599999904632568,7.300000190734863,0.4697068380067297
Rajasthan,5.1374999152289496,5.099999904632568,4.199999809265137,6.0,0.3493794016702373
Rajasthan,5.004166497124566,5.0,4.099999904632568,6.199999809265137,0.43650678953271516
Rajasthan,4.817361195882161,4.800000190734863,4.099999904632568,5.699999809265137,0.30941922808901234
Rajasthan,4.534722222222222,4.5,3.9000000953674316,6.199999809265137,0.3900355123700988
Rajasthan,4.3763885498046875,4.300000190734863,3.700000047683716,6.300000190734863,0.4067121447820921
Rajasthan,4.107638888888889,4.099999904632568,3.5999999046325684,4.599999904632568,0.2124852558619312
Rajasthan,4.0819447835286455,4.0,3.700000047683716,5.199999809265137,0.2704555562453042
Rajasthan,4.372916327582465,4.300000190734863,3.799999952316284,5.099999904632568,0.22117702189129498
Rajasthan,4.234722137451172,4.199999809265137,3.5999999046325684,5.599999904632568,0.30260891039627624
Rajasthan,4.1680552164713545,4.099999904632568,3.799999952316284,5.0,0.23113631391918243
Rajasthan,4.243749830457899,4.199999809265137,3.799999952316284,5.300000190734863,0.2971435295996221
Rajasthan,4.245833502875434,4.199999809265137,3.799999952316284,5.0,0.2084583168639018
Rajasthan,4.250694698757595,4.149999618530273,3.700000047683716,5.5,0.377307096520503
Rajasthan,4.688888973659939,4.599999904632568,3.9000000953674316,5.900000095367432,0.43142387444712915
Rajasthan,4.880555470784505,4.900000095367432,4.0,5.800000190734863,0.32835401072877624
Rajasthan,5.013888888888889,5.0,3.9000000953674316,6.199999809265137,0.5235576695366084
Rajasthan,4.654861026340061,3.950000047683716,3.200000047683716,18.399999618530273,2.534726272179237
Rajasthan,4.927777608235677,3.799999952316284,3.4000000953674316,23.899999618530273,3.9101620219270883
Rajasthan,3.9055553012424045,3.9000000953674316,3.4000000953674316,7.199999809265137,0.36813677026706926
Rajasthan,4.370138804117839,3.9000000953674316,3.5,15.100000381469727,1.580615215669096
Rajasthan,5.3832171246722025,5.0,3.299999952316284,12.100000381469727,1.564643713740181
Rajasthan,4.115972306993273,4.0,3.299999952316284,7.800000190734863,0.6724399136349105
Rajasthan,3.8354165818956165,3.799999952316284,3.4000000953674316,4.800000190734863,0.2641729157164108
Rajasthan,4.409090909090909,4.5,3.700000047683716,4.800000190734863,0.25149687083964994
Rajasthan,7.052941266228171,6.699999809265137,6.300000190734863,8.100000381469727,0.6518008488472216
Rajasthan,6.736046369685683,6.800000190734863,6.0,7.599999904632568,0.3194882649501834
Rajasthan,7.391608391608392,7.400000095367432,6.300000190734863,8.800000190734863,0.4926731102542847
Rajasthan,7.5298614501953125,7.599999904632568,6.599999904632568,8.5,0.40088097963409575
Rajasthan,6.738889058430989,6.699999809265137,5.699999809265137,8.5,0.5655762930576169
Rajasthan,7.211805555555555,7.300000190734863,5.300000190734863,9.300000190734863,1.1060752054653318
Rajasthan,6.201388888888889,5.800000190734863,4.800000190734863,9.199999809265137,1.0122846842512427
Rajasthan,5.568055470784505,5.400000095367432,4.699999809265137,10.100000381469727,0.6408168288795156
Rajasthan,6.122222476535374,5.300000190734863,4.5,13.600000381469727,2.0528924009537795
Rajasthan,4.870138804117839,4.949999809265137,4.0,6.0,0.4306132464775052
Rajasthan,4.971527947319879,4.699999809265137,3.700000047683716,10.699999809265137,0.9864120775910699
Rajasthan,4.323611365424262,4.300000190734863,3.799999952316284,7.800000190734863,0.46487545963138877
Rajasthan,4.087499830457899,4.099999904632568,3.5999999046325684,4.5,0.1914400894286139
Rajasthan,4.095832824707031,4.099999904632568,3.799999952316284,4.900000095367432,0.1953895776406979
Rajasthan,4.545833163791233,4.599999904632568,4.0,5.400000095367432,0.2886450859904263
Rajasthan,4.320138719346788,4.300000190734863,3.700000047683716,5.199999809265137,0.2797766554963405
Rajasthan,4.002083248562283,3.9000000953674316,3.5,4.800000190734863,0.2577867195536763
Rajasthan,4.152777777777778,4.099999904632568,3.5999999046325684,5.099999904632568,0.3427714790174948
Rajasthan,4.055555555555555,4.099999904632568,3.5,4.800000190734863,0.24001673381987695
Rajasthan,3.955555386013455,3.9000000953674316,3.5999999046325684,4.5,0.20472806092414808
Rajasthan,4.647917005750868,4.599999904632568,3.799999952316284,5.800000190734863,0.3928119264538755
Rajasthan,4.665277693006727,4.699999809265137,3.700000047683716,6.0,0.4626793241406852
Rajasthan,4.764583163791233,4.75,3.9000000953674316,5.599999904632568,0.3416603280052958
Rajasthan,4.352777269151476,4.199999809265137,3.299999952316284,9.600000381469727,0.7866900378813458
Rajasthan,5.421527862548828,3.9000000953674316,3.4000000953674316,26.700000762939453,4.672454231771411
Rajasthan,4.246527777777778,4.0,3.299999952316284,11.800000190734863,0.9726048482634443
Rajasthan,4.655555725097656,4.449999809265137,3.5,7.099999904632568,0.8684898819637974
Rajasthan,4.996527777777778,4.599999904632568,3.4000000953674316,13.399999618530273,1.435773753671168
Rajasthan,3.8347223069932728,3.5999999046325684,3.200000047683716,6.300000190734863,0.5707353164013435
Rajasthan,3.919444613986545,3.9000000953674316,3.299999952316284,5.0,0.3107512761273671
Rajasthan,4.169291338582677,4.0,3.5,5.099999904632568,0.5156620651449267
Rajasthan,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0.0
Rajasthan,19.511110093858505,19.0,18.5,23.0,1.2844752836068765
Rajasthan,10.279850746268657,7.800000190734863,6.199999809265137,23.399999618530273,4.836703242501536
Rajasthan,7.2006946139865455,7.199999809265137,6.099999904632568,8.800000190734863,0.4773329746545361
Rajasthan,7.086805555555555,7.0,5.900000095367432,8.600000381469727,0.6180442851163711
Rajasthan,7.229166666666667,7.199999809265137,6.300000190734863,8.199999809265137,0.39928318758757936
Rajasthan,7.172222561306423,7.199999809265137,6.099999904632568,8.100000381469727,0.39094694609983455
Rajasthan,8.331249660915798,8.399999618530273,6.5,9.699999809265137,0.6745851133665915
Rajasthan,7.385416666666667,7.550000190734863,5.0,9.199999809265137,1.0869151746288568
Rajasthan,6.105555640326606,6.0,5.0,8.0,0.6544482219110395
Rajasthan,5.480555640326606,5.099999904632568,4.400000095367432,17.299999237060547,1.5290373104230508
Rajasthan,5.382638719346788,5.350000381469727,4.400000095367432,6.699999809265137,0.43943300579472244
Rajasthan,4.814583672417535,4.699999809265137,3.9000000953674316,9.899999618530273,0.8330807009079755
Rajasthan,4.798611111111111,4.599999904632568,4.0,6.900000095367432,0.6417192915711624
Rajasthan,4.561805301242405,4.400000095367432,3.9000000953674316,6.5,0.49117158373961206
Rajasthan,4.4881947835286455,4.5,3.9000000953674316,5.599999904632568,0.3453051256485411
Rajasthan,4.390972137451172,4.400000095367432,3.700000047683716,5.0,0.29695521944983466
Rajasthan,4.244444105360243,4.300000190734863,3.5999999046325684,5.099999904632568,0.31197798374997116
Rajasthan,4.013888888888889,4.0,3.4000000953674316,5.199999809265137,0.34753318599721256
Rajasthan,4.28888914320204,4.300000190734863,3.5,5.099999904632568,0.32255729626879276
Rajasthan,3.914582994249132,3.9000000953674316,3.5,4.800000190734863,0.26272313362103106
Rajasthan,4.131944444444445,4.099999904632568,3.5,4.800000190734863,0.26237503700004644
Rajasthan,4.392361111111111,4.300000190734863,3.799999952316284,5.5,0.2879717932263632
Rajasthan,4.380555470784505,4.400000095367432,3.799999952316284,5.0,0.26699921900174234
Rajasthan,4.336805555555555,4.300000190734863,3.700000047683716,5.599999904632568,0.3181427307309203
Rajasthan,4.136110941569011,4.099999904632568,3.700000047683716,4.699999809265137,0.16857701789926915
Rajasthan,4.027777777777778,3.9000000953674316,3.4000000953674316,5.400000095367432,0.47499188923743835
Rajasthan,4.268749660915798,4.099999904632568,3.4000000953674316,6.300000190734863,0.5372859661607942
Rajasthan,4.515972137451172,4.5,3.700000047683716,6.0,0.44326178520132303
Rajasthan,4.561805725097656,4.599999904632568,3.5,6.599999904632568,0.5318986627586574
Rajasthan,3.933333502875434,3.9000000953674316,3.4000000953674316,4.599999904632568,0.2592724801344073
Rajasthan,4.405555725097656,4.300000190734863,3.5999999046325684,5.800000190734863,0.4278138658918065
Rajasthan,4.427083333333333,4.5,3.700000047683716,5.300000190734863,0.3169338090646944
Rajasthan,4.643902290158156,4.699999809265137,4.0,5.0,0.19005622654332094
Rajasthan,18.684906581662737,19.200000762939453,9.699999809265137,21.799999237060547,1.9658784271094025
Rajasthan,10.313194274902344,8.800000190734863,7.0,21.700000762939453,3.6852417124792254
Rajasthan,7.7409718831380205,7.300000190734863,6.199999809265137,15.199999809265137,1.5018698366994296
Rajasthan,6.931249830457899,6.900000095367432,6.0,8.0,0.3788631874316401
Rajasthan,7.1236114501953125,7.099999904632568,6.199999809265137,8.199999809265137,0.5056604908653629
Rajasthan,7.627777947319879,7.699999809265137,5.800000190734863,9.100000381469727,0.5842188944216758
Rajasthan,7.542360941569011,7.5,6.300000190734863,9.0,0.5062909578411271
Rajasthan,8.429861280653212,8.449999809265137,7.099999904632568,9.600000381469727,0.48620980237606254
Rajasthan,7.078472137451172,7.099999904632568,5.400000095367432,9.399999618530273,0.7296463244438066
Rajasthan,6.661805046929254,6.300000190734863,4.900000095367432,12.100000381469727,1.4599275292624245
Rajasthan,7.229860941569011,6.149999618530273,4.5,13.5,2.5542470185758317
Rajasthan,6.641666836208767,6.0,4.0,14.0,2.192458638499324
Rajasthan,4.807638804117839,4.699999809265137,4.099999904632568,6.599999904632568,0.39494723444612134
Rajasthan,4.6652781168619795,4.400000095367432,3.799999952316284,7.400000095367432,0.7396808331613121
Rajasthan,4.1479165818956165,4.099999904632568,3.799999952316284,6.199999809265137,0.3497953255497751
Rajasthan,4.519444359673394,4.5,3.799999952316284,5.699999809265137,0.4216827676083096
Rajasthan,4.584722306993273,4.599999904632568,3.5999999046325684,5.900000095367432,0.47159885967582005
Rajasthan,4.159027947319879,4.199999809265137,3.5,5.0,0.3071855310485236
Rajasthan,4.334722306993273,4.300000190734863,3.5999999046325684,4.900000095367432,0.2585535172640809
Rajasthan,4.0812500847710504,4.0,3.5999999046325684,4.699999809265137,0.2348074803514232
Rajasthan,4.347916920979817,4.400000095367432,3.700000047683716,5.300000190734863,0.25926413831125256
Rajasthan,4.277777777777778,4.300000190734863,3.799999952316284,5.099999904632568,0.25965908881739297
Rajasthan,4.443055470784505,4.400000095367432,3.799999952316284,5.699999809265137,0.3271622063990785
Rajasthan,4.929861280653212,4.900000095367432,3.700000047683716,7.0,0.6600799520361162
Rajasthan,4.172222137451172,4.099999904632568,3.700000047683716,5.599999904632568,0.3418585708508715
Rajasthan,3.8993055555555554,3.9000000953674316,3.4000000953674316,4.300000190734863,0.1583318033833641
Rajasthan,3.950694613986545,3.799999952316284,3.200000047683716,6.0,0.5730033665112616
Rajasthan,4.520833333333333,4.5,3.299999952316284,6.400000095367432,0.5739574040313972
Rajasthan,4.28125,4.300000190734863,3.9000000953674316,4.900000095367432,0.17558189746239994
Rajasthan,4.322916666666667,4.199999809265137,3.700000047683716,5.5,0.45578362331945704
Rajasthan,4.2590281168619795,4.199999809265137,3.700000047683716,5.300000190734863,0.34306891016423663
Rajasthan,4.2729165818956165,4.199999809265137,3.799999952316284,5.199999809265137,0.3111847287961499
Rajasthan,4.2351647680932345,4.199999809265137,3.5999999046325684,4.900000095367432,0.2876099297193384
Rajasthan,11.363265056999362,9.800000190734863,8.600000381469727,21.799999237060547,3.1668366542642086
Rajasthan,9.331249660915798,9.399999618530273,8.399999618530273,10.5,0.3988644874870668
Rajasthan,8.650000678168404,7.900000095367432,6.5,18.799999237060547,2.0453877539213625
Rajasthan,7.377777947319879,6.900000095367432,6.199999809265137,20.5,2.0079510542708054
Rajasthan,7.270139058430989,7.199999809265137,6.199999809265137,8.399999618530273,0.44097112715479403
Rajasthan,7.539583841959636,7.599999904632568,6.0,8.800000190734863,0.510612230888702
Rajasthan,7.515972561306423,7.5,6.300000190734863,8.600000381469727,0.4801132969897318
Rajasthan,8.16736094156901,8.100000381469727,6.900000095367432,9.600000381469727,0.6348479571145234
Rajasthan,7.680555555555555,7.699999809265137,6.5,9.300000190734863,0.6041842671579997
Rajasthan,6.2104165818956165,6.0,4.5,8.600000381469727,1.011991904976107
Rajasthan,5.387500339084202,5.0,4.099999904632568,12.0,1.4288143540271947
Rajasthan,5.320138719346788,5.199999809265137,4.099999904632568,7.900000095367432,0.6268949079445028
Rajasthan,4.826388888888889,4.800000190734863,4.099999904632568,6.199999809265137,0.45628118108882
Rajasthan,4.138888888888889,4.099999904632568,3.700000047683716,4.900000095367432,0.2630248965980354
Rajasthan,4.456944359673394,4.400000095367432,3.9000000953674316,5.400000095367432,0.33450894412331084
Rajasthan,4.122222052680121,4.0,3.5999999046325684,5.0,0.27142739483798484
Rajasthan,4.100694444444445,4.0,3.5,5.199999809265137,0.38792477337921505
Rajasthan,4.0124999152289496,4.0,3.5999999046325684,4.900000095367432,0.22449789660575678
Rajasthan,4.503472222222222,4.5,3.9000000953674316,5.199999809265137,0.2829441540652118
Rajasthan,4.238194359673394,4.25,3.700000047683716,4.900000095367432,0.25765947884774587
Rajasthan,4.686111026340061,4.699999809265137,3.9000000953674316,5.699999809265137,0.30037271097479584
Rajasthan,4.479861365424262,4.400000095367432,4.0,5.599999904632568,0.2317145622280529
Rajasthan,4.611111111111111,4.5,3.5999999046325684,7.300000190734863,0.697526501485254
Rajasthan,5.868055555555555,5.699999809265137,4.099999904632568,7.900000095367432,0.8890266636125826
Rajasthan,4.347916497124566,4.099999904632568,3.299999952316284,7.699999809265137,0.9218767528905144
Rajasthan,3.97361077202691,4.0,3.5,4.699999809265137,0.2229804518045257
Rajasthan,3.9680557250976562,4.0,3.4000000953674316,4.300000190734863,0.21973868632638197
Rajasthan,4.315972222222222,4.300000190734863,3.299999952316284,6.599999904632568,0.5397611749973219
Rajasthan,4.56736077202691,4.5,3.799999952316284,6.400000095367432,0.4321827455795087
Rajasthan,4.740972306993273,4.699999809265137,4.099999904632568,5.599999904632568,0.34528836564253174
Rajasthan,4.4284718831380205,4.449999809265137,3.700000047683716,5.5,0.3980269455070464
Rajasthan,4.089583079020183,4.099999904632568,3.5999999046325684,4.699999809265137,0.208072746159854
Rajasthan,4.1758063531691025,4.099999904632568,3.799999952316284,5.0,0.24507109698433244
Rajasthan,8.510000101725261,8.5,7.800000190734863,9.399999618530273,0.36272111651437144
Rajasthan,8.908333672417534,8.899999618530273,7.5,10.5,0.5685630073300981
Rajasthan,8.306249830457899,8.100000381469727,7.099999904632568,10.300000190734863,0.7747955815569946
Rajasthan,7.523610432942708,7.300000190734863,6.300000190734863,14.600000381469727,1.0158457527328848
Rajasthan,7.845832824707031,7.099999904632568,6.0,17.200000762939453,2.0855946549735975
Rajasthan,7.0805553860134545,7.099999904632568,5.800000190734863,8.699999809265137,0.5192512795311953
Rajasthan,7.193749321831597,7.0,6.099999904632568,11.300000190734863,0.8034836593165461
Rajasthan,7.253472222222222,7.300000190734863,5.699999809265137,8.399999618530273,0.4771025415648223
Rajasthan,7.709027608235677,7.599999904632568,5.699999809265137,9.5,1.008912572666459
Rajasthan,7.7979176839192705,8.0,5.099999904632568,9.199999809265137,0.9276964819865582
Rajasthan,5.222222222222222,5.0,4.0,7.699999809265137,0.8138082998442505
Rajasthan,4.5471426827566965,4.5,3.9000000953674316,6.599999904632568,0.4439180931961365
Rajasthan,4.633332994249132,4.5,4.099999904632568,6.300000190734863,0.4139914161985139
Rajasthan,4.173611111111111,4.199999809265137,3.5,4.800000190734863,0.2497182241520143
Rajasthan,4.034027947319879,4.0,3.700000047683716,4.699999809265137,0.20654672589380177
Rajasthan,4.114583333333333,4.149999618530273,3.5999999046325684,4.5,0.1848305482368691
Rajasthan,4.003472222222222,4.0,3.5,4.599999904632568,0.24250234678249846
Rajasthan,4.438194698757595,4.400000095367432,3.9000000953674316,5.400000095367432,0.33228931102584797
Rajasthan,4.245833502875434,4.199999809265137,3.799999952316284,4.800000190734863,0.2094553429281054
Rajasthan,4.194444444444445,4.199999809265137,3.5999999046325684,5.099999904632568,0.3361914419062069
Rajasthan,4.585417005750868,4.599999904632568,3.799999952316284,5.099999904632568,0.2605999364864957
Rajasthan,4.662500169542101,4.699999809265137,4.099999904632568,5.300000190734863,0.2471715102857177
Rajasthan,4.581944359673394,4.599999904632568,4.0,5.400000095367432,0.2265847746503131
Rajasthan,5.420138888888889,5.350000381469727,4.300000190734863,7.0,0.6470638709363994
Rajasthan,5.042360941569011,5.0,4.0,6.800000190734863,0.6184186686724529
Rajasthan,4.155555725097656,4.099999904632568,3.700000047683716,4.800000190734863,0.22229167356285914
Rajasthan,4.379861195882161,4.400000095367432,3.700000047683716,5.0,0.24652582887733088
Rajasthan,4.735416836208767,4.599999904632568,4.0,6.199999809265137,0.5008976359000828
Rajasthan,5.348950792859484,5.0,4.199999809265137,13.100000381469727,1.4403217698056565
Rajasthan,4.802777608235677,4.5,3.9000000953674316,11.5,1.1157299712838307
Rajasthan,4.759721967909071,4.800000190734863,3.9000000953674316,5.699999809265137,0.47453479589826725
Rajasthan,4.315277947319879,4.199999809265137,3.9000000953674316,5.300000190734863,0.2853651683644774
Rajasthan,4.179861280653212,4.199999809265137,3.9000000953674316,4.800000190734863,0.16649153591004584
Rajasthan,,,,,
Rajasthan,7.2909088134765625,7.099999904632568,6.800000190734863,8.899999618530273,0.4377031440307411
Rajasthan,8.191666497124565,7.949999809265137,6.800000190734863,19.399999618530273,1.6950294808783346
Rajasthan,7.65555657280816,7.5,6.599999904632568,14.100000381469727,0.8496549708584122
Rajasthan,7.256944444444445,7.199999809265137,6.300000190734863,8.399999618530273,0.43535630410049847
Rajasthan,7.0402781168619795,7.0,6.199999809265137,8.300000190734863,0.42627579442423597
Rajasthan,6.815972222222222,6.699999809265137,5.800000190734863,11.0,0.6183157093068151
Rajasthan,6.757638719346788,6.75,5.5,7.900000095367432,0.4925246689271123
Rajasthan,6.71388922797309,6.599999904632568,5.699999809265137,8.100000381469727,0.5175544949480567
Rajasthan,7.588194105360243,7.699999809265137,5.400000095367432,9.100000381469727,0.8783267657084676
Rajasthan,6.366667005750868,6.400000095367432,4.199999809265137,8.800000190734863,1.0880027559697787
Rajasthan,4.575000339084202,4.5,3.9000000953674316,5.699999809265137,0.35930101337959386
Rajasthan,4.795138888888889,4.699999809265137,4.099999904632568,6.400000095367432,0.49178387852514754
Rajasthan,4.334028032090929,4.400000095367432,3.799999952316284,5.0,0.2579737215199225
Rajasthan,4.636805640326606,4.599999904632568,4.099999904632568,5.599999904632568,0.3467601158216045
Rajasthan,4.659722222222222,4.5,4.0,6.699999809265137,0.5379125593613305
Rajasthan,4.499305725097656,4.5,3.799999952316284,6.199999809265137,0.39361157102594013
Rajasthan,4.756944444444445,4.699999809265137,3.799999952316284,6.400000095367432,0.5557343431047678
Rajasthan,4.239583333333333,4.199999809265137,3.799999952316284,5.400000095367432,0.30984288978632324
Rajasthan,4.334027608235677,4.300000190734863,3.799999952316284,5.5,0.33853507823326534
Rajasthan,4.640972137451172,4.699999809265137,4.099999904632568,5.900000095367432,0.2944895154362252
Rajasthan,4.583333333333333,4.599999904632568,4.0,5.5,0.31490740508138465
Rajasthan,4.623611026340061,4.599999904632568,4.099999904632568,5.300000190734863,0.2571170727590363
Rajasthan,4.75486077202691,4.800000190734863,4.199999809265137,5.199999809265137,0.22694524342741296
Rajasthan,4.915277693006727,4.900000095367432,4.0,5.900000095367432,0.43226142365787845
Rajasthan,4.306249830457899,4.199999809265137,3.799999952316284,5.800000190734863,0.3965508939402727
Rajasthan,4.380555894639757,4.300000190734863,3.799999952316284,5.400000095367432,0.3422307855767423
Rajasthan,4.152083502875434,4.050000190734863,3.5,5.699999809265137,0.4363626038530085
Rajasthan,4.808333502875434,4.699999809265137,4.099999904632568,5.900000095367432,0.3785021599275598
Rajasthan,4.898611280653212,4.900000095367432,3.9000000953674316,5.800000190734863,0.4144919996519715
Rajasthan,4.933333502875434,4.900000095367432,4.099999904632568,5.900000095367432,0.4263866393264887
Rajasthan,4.555555555555555,4.599999904632568,4.0,5.099999904632568,0.31308898317914097
Rajasthan,4.379861195882161,4.400000095367432,4.0,4.900000095367432,0.19096971069723082
Rajasthan,,,,,
Rajasthan,8.344445122612846,8.399999618530273,7.900000095367432,8.800000190734863,0.25434486428525455
Rajasthan,7.541958041958042,7.400000095367432,6.800000190734863,8.899999618530273,0.4902422285991846
Rajasthan,7.3527781168619795,7.300000190734863,6.699999809265137,10.399999618530273,0.5282234652530968
Rajasthan,8.335417005750868,7.900000095367432,6.599999904632568,18.399999618530273,1.8018689355059951
Rajasthan,7.673611111111111,7.699999809265137,6.400000095367432,13.100000381469727,0.7473087234293339
Rajasthan,7.179167005750868,7.099999904632568,6.199999809265137,8.699999809265137,0.5163809783268966
Rajasthan,6.514583163791233,6.5,5.599999904632568,7.300000190734863,0.3225266618816933
Rajasthan,6.277083502875434,6.199999809265137,5.400000095367432,7.5,0.4762000630492532
Rajasthan,6.190972222222222,6.199999809265137,5.199999809265137,7.099999904632568,0.42588359106506707
Rajasthan,6.283333672417535,6.099999904632568,5.400000095367432,7.800000190734863,0.5612485967865379
Rajasthan,6.432638804117839,6.599999904632568,4.699999809265137,8.0,0.6978966484538801
Rajasthan,4.954861111111111,4.900000095367432,4.400000095367432,6.099999904632568,0.3726462900509578
Rajasthan,4.794444190131293,4.699999809265137,3.9000000953674316,6.0,0.4847361528402015
Rajasthan,5.000694274902344,4.699999809265137,4.0,6.900000095367432,0.7606189511926521
Rajasthan,5.047222137451172,4.900000095367432,4.300000190734863,6.599999904632568,0.5079840925145943
Rajasthan,4.693750169542101,4.699999809265137,4.199999809265137,5.699999809265137,0.2622601298694031
Rajasthan,4.3125,4.300000190734863,3.9000000953674316,5.199999809265137,0.23742689355078786
Rajasthan,4.578472137451172,4.599999904632568,3.9000000953674316,5.300000190734863,0.33771355828386157
Rajasthan,4.5118052164713545,4.599999904632568,3.799999952316284,5.400000095367432,0.42890307187067933
Rajasthan,4.948610941569011,4.900000095367432,3.799999952316284,6.5,0.7217827177659064
Rajasthan,4.632638719346788,4.599999904632568,4.199999809265137,5.199999809265137,0.2576145453144482
Rajasthan,4.506250169542101,4.400000095367432,4.0,5.400000095367432,0.32451220246512225
